"caseID","activity","resource","start_time","complete_time","span","work_order_qty","part_desc","worker_id","report_type","qty_completed","qty_rejected","qty_mrb","rework","timestamp","lifecycle","activity_only","resource_only"
"Case 212","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/28 20:06:00.000","2012/02/29 01:34:00.000","005:28","66","Ballnut","ID4794","D","24","0","0","","2012/02/29 01:34:00","complete","Turning & Milling","Machine 6"
"Case 212","Turning & Milling Q.C.","Quality Check 1","2012/02/29 08:20:00.000","2012/02/29 09:03:00.000","000:43","66","Ballnut","ID4618","D","0","1","0","","2012/02/29 01:34:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 212","Turning & Milling Q.C.","Quality Check 1","2012/02/29 08:20:00.000","2012/02/29 09:03:00.000","000:43","66","Ballnut","ID4618","D","0","1","0","","2012/02/29 08:20:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 212","Turning & Milling Q.C.","Quality Check 1","2012/02/29 08:20:00.000","2012/02/29 09:03:00.000","000:43","66","Ballnut","ID4618","D","0","1","0","","2012/02/29 09:03:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 212","Turning & Milling Q.C.","Quality Check 1","2012/03/04 07:50:00.000","2012/03/04 07:51:00.000","000:01","66","Ballnut","ID4618","D","65","0","0","Y","2012/02/29 09:03:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 212","Turning & Milling Q.C.","Quality Check 1","2012/03/04 07:50:00.000","2012/03/04 07:51:00.000","000:01","66","Ballnut","ID4618","D","65","0","0","Y","2012/03/04 07:50:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 212","Turning & Milling Q.C.","Quality Check 1","2012/03/04 07:50:00.000","2012/03/04 07:51:00.000","000:01","66","Ballnut","ID4618","D","65","0","0","Y","2012/03/04 07:51:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 212","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/08 10:27:00.000","2012/03/08 10:57:00.000","000:30","66","Ballnut","ID0998","D","65","0","0","","2012/03/04 07:51:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 212","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/08 10:27:00.000","2012/03/08 10:57:00.000","000:30","66","Ballnut","ID0998","D","65","0","0","","2012/03/08 10:27:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 212","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/08 10:27:00.000","2012/03/08 10:57:00.000","000:30","66","Ballnut","ID0998","D","65","0","0","","2012/03/08 10:57:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 212","Lapping - Machine 1","Machine 1 - Lapping","2012/03/08 16:28:00.000","2012/03/08 18:08:00.000","001:40","66","Ballnut","ID0998","D","30","0","0","","2012/03/08 10:57:00","arrival","Lapping","Machine 1"
"Case 212","Lapping - Machine 1","Machine 1 - Lapping","2012/03/08 16:28:00.000","2012/03/08 18:08:00.000","001:40","66","Ballnut","ID0998","D","30","0","0","","2012/03/08 16:28:00","start","Lapping","Machine 1"
"Case 212","Lapping - Machine 1","Machine 1 - Lapping","2012/03/08 16:28:00.000","2012/03/08 18:08:00.000","001:40","66","Ballnut","ID0998","D","30","0","0","","2012/03/08 18:08:00","complete","Lapping","Machine 1"
"Case 212","Lapping - Machine 1","Machine 1 - Lapping","2012/03/09 08:34:00.000","2012/03/09 12:13:00.000","003:39","66","Ballnut","ID0998","D","35","0","0","","2012/03/08 18:08:00","arrival","Lapping","Machine 1"
"Case 212","Lapping - Machine 1","Machine 1 - Lapping","2012/03/09 08:34:00.000","2012/03/09 12:13:00.000","003:39","66","Ballnut","ID0998","D","35","0","0","","2012/03/09 08:34:00","start","Lapping","Machine 1"
"Case 212","Lapping - Machine 1","Machine 1 - Lapping","2012/03/09 08:34:00.000","2012/03/09 12:13:00.000","003:39","66","Ballnut","ID0998","D","35","0","0","","2012/03/09 12:13:00","complete","Lapping","Machine 1"
"Case 212","Final Inspection Q.C.","Quality Check 1","2012/03/11 13:20:00.000","2012/03/11 18:00:00.000","004:40","66","Ballnut","ID4618","D","0","0","0","","2012/03/09 12:13:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 212","Final Inspection Q.C.","Quality Check 1","2012/03/11 13:20:00.000","2012/03/11 18:00:00.000","004:40","66","Ballnut","ID4618","D","0","0","0","","2012/03/11 13:20:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 212","Final Inspection Q.C.","Quality Check 1","2012/03/11 13:20:00.000","2012/03/11 18:00:00.000","004:40","66","Ballnut","ID4618","D","0","0","0","","2012/03/11 18:00:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 212","Packing","Packing","2012/03/12 00:00:00.000","2012/03/12 01:00:00.000","000:00","66","Ballnut","ID4820","D","64","0","0","","2012/03/11 18:00:00","arrival","Packing","Packing"
"Case 212","Packing","Packing","2012/03/12 00:00:00.000","2012/03/12 01:00:00.000","000:00","66","Ballnut","ID4820","D","64","0","0","","2012/03/12 00:00:00","start","Packing","Packing"
"Case 212","Packing","Packing","2012/03/12 00:00:00.000","2012/03/12 01:00:00.000","000:00","66","Ballnut","ID4820","D","64","0","0","","2012/03/12 01:00:00","complete","Packing","Packing"
"Case 212","Final Inspection Q.C.","Quality Check 1","2012/03/12 08:16:00.000","2012/03/12 09:31:00.000","000:00","66","Ballnut","ID4618","D","64","1","0","","2012/03/12 01:00:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 212","Final Inspection Q.C.","Quality Check 1","2012/03/12 08:16:00.000","2012/03/12 09:31:00.000","000:00","66","Ballnut","ID4618","D","64","1","0","","2012/03/12 08:16:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 212","Final Inspection Q.C.","Quality Check 1","2012/03/12 08:16:00.000","2012/03/12 09:31:00.000","000:00","66","Ballnut","ID4618","D","64","1","0","","2012/03/12 09:31:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 07:11:00.000","2012/02/20 13:50:00.000","006:39","150","Ballnut","ID4794","S","2","0","0","","2012/02/20 07:11:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 07:11:00.000","2012/02/20 13:50:00.000","006:39","150","Ballnut","ID4794","S","2","0","0","","2012/02/20 07:11:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 07:11:00.000","2012/02/20 13:50:00.000","006:39","150","Ballnut","ID4794","S","2","0","0","","2012/02/20 13:50:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 13:50:00.000","2012/02/20 15:51:00.000","002:01","150","Ballnut","ID4794","D","9","0","0","","2012/02/20 13:50:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 13:50:00.000","2012/02/20 15:51:00.000","002:01","150","Ballnut","ID4794","D","9","0","0","","2012/02/20 13:50:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 13:50:00.000","2012/02/20 15:51:00.000","002:01","150","Ballnut","ID4794","D","9","0","0","","2012/02/20 15:51:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 15:59:00.000","2012/02/20 20:36:00.000","004:37","150","Ballnut","ID4167","D","2","0","0","","2012/02/20 15:51:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 15:59:00.000","2012/02/20 20:36:00.000","004:37","150","Ballnut","ID4167","D","2","0","0","","2012/02/20 15:59:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 20:26:00.000","2012/02/21 06:26:00.000","010:00","150","Ballnut","ID4529","D","47","0","0","","2012/02/20 15:59:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 20:26:00.000","2012/02/21 06:26:00.000","010:00","150","Ballnut","ID4529","D","47","0","0","","2012/02/20 20:26:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 15:59:00.000","2012/02/20 20:36:00.000","004:37","150","Ballnut","ID4167","D","2","0","0","","2012/02/20 20:36:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/20 20:26:00.000","2012/02/21 06:26:00.000","010:00","150","Ballnut","ID4529","D","47","0","0","","2012/02/21 06:26:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/21 06:50:00.000","2012/02/21 07:59:00.000","001:09","150","Ballnut","ID4618","D","0","2","0","","2012/02/21 06:26:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/21 06:50:00.000","2012/02/21 07:59:00.000","001:09","150","Ballnut","ID4618","D","0","2","0","","2012/02/21 06:50:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/21 06:50:00.000","2012/02/21 07:59:00.000","001:09","150","Ballnut","ID4618","D","0","2","0","","2012/02/21 07:59:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 08:21:00.000","2012/02/21 09:08:00.000","000:47","150","Ballnut","ID4794","S","1","0","0","","2012/02/21 07:59:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 08:21:00.000","2012/02/21 09:08:00.000","000:47","150","Ballnut","ID4794","S","1","0","0","","2012/02/21 08:21:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 08:21:00.000","2012/02/21 09:08:00.000","000:47","150","Ballnut","ID4794","S","1","0","0","","2012/02/21 09:08:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 09:08:00.000","2012/02/21 15:52:00.000","006:44","150","Ballnut","ID4794","D","32","0","0","","2012/02/21 09:08:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 09:08:00.000","2012/02/21 15:52:00.000","006:44","150","Ballnut","ID4794","D","32","0","0","","2012/02/21 09:08:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 09:08:00.000","2012/02/21 15:52:00.000","006:44","150","Ballnut","ID4794","D","32","0","0","","2012/02/21 15:52:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 16:06:00.000","2012/02/21 20:10:00.000","004:04","150","Ballnut","ID4167","D","8","0","0","","2012/02/21 15:52:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 16:06:00.000","2012/02/21 20:10:00.000","004:04","150","Ballnut","ID4167","D","8","0","0","","2012/02/21 16:06:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 20:02:00.000","2012/02/22 06:33:00.000","010:31","150","Ballnut","ID4529","D","49","0","0","","2012/02/21 16:06:00","arrival","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 20:02:00.000","2012/02/22 06:33:00.000","010:31","150","Ballnut","ID4529","D","49","0","0","","2012/02/21 20:02:00","start","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 16:06:00.000","2012/02/21 20:10:00.000","004:04","150","Ballnut","ID4167","D","8","0","0","","2012/02/21 20:10:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/02/21 20:02:00.000","2012/02/22 06:33:00.000","010:31","150","Ballnut","ID4529","D","49","0","0","","2012/02/22 06:33:00","complete","Turning & Milling","Machine 6"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/22 07:26:00.000","2012/02/22 07:45:00.000","000:19","150","Ballnut","ID4618","D","0","0","0","","2012/02/22 06:33:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/22 07:26:00.000","2012/02/22 07:45:00.000","000:19","150","Ballnut","ID4618","D","0","0","0","","2012/02/22 07:26:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/22 07:26:00.000","2012/02/22 07:45:00.000","000:19","150","Ballnut","ID4618","D","0","0","0","","2012/02/22 07:45:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/22 15:16:00.000","2012/02/22 15:20:00.000","000:04","150","Ballnut","ID4618","D","148","0","0","","2012/02/22 07:45:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/22 15:16:00.000","2012/02/22 15:20:00.000","000:04","150","Ballnut","ID4618","D","148","0","0","","2012/02/22 15:16:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Turning & Milling Q.C.","Quality Check 1","2012/02/22 15:16:00.000","2012/02/22 15:20:00.000","000:04","150","Ballnut","ID4618","D","148","0","0","","2012/02/22 15:20:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 214","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/02/23 13:59:00.000","2012/02/23 17:44:00.000","003:45","150","Ballnut","ID0998","D","148","0","0","","2012/02/22 15:20:00","arrival","Flat Grinding","Machine 11"
"Case 214","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/02/23 13:59:00.000","2012/02/23 17:44:00.000","003:45","150","Ballnut","ID0998","D","148","0","0","","2012/02/23 13:59:00","start","Flat Grinding","Machine 11"
"Case 214","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/02/23 13:59:00.000","2012/02/23 17:44:00.000","003:45","150","Ballnut","ID0998","D","148","0","0","","2012/02/23 17:44:00","complete","Flat Grinding","Machine 11"
"Case 214","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/02/24 07:45:00.000","2012/02/24 07:49:00.000","000:04","150","Ballnut","ID4618","D","0","0","0","","2012/02/23 17:44:00","arrival","Flat Grinding","Machine 11"
"Case 214","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/02/24 07:45:00.000","2012/02/24 07:49:00.000","000:04","150","Ballnut","ID4618","D","0","0","0","","2012/02/24 07:45:00","start","Flat Grinding","Machine 11"
"Case 214","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/02/24 07:45:00.000","2012/02/24 07:49:00.000","000:04","150","Ballnut","ID4618","D","0","0","0","","2012/02/24 07:49:00","complete","Flat Grinding","Machine 11"
"Case 214","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/05 16:05:00.000","2012/03/05 17:51:00.000","001:46","150","Ballnut","ID4872","D","61","0","0","","2012/02/24 07:49:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 214","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/05 16:05:00.000","2012/03/05 17:51:00.000","001:46","150","Ballnut","ID4872","D","61","0","0","","2012/03/05 16:05:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 214","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/05 16:05:00.000","2012/03/05 17:51:00.000","001:46","150","Ballnut","ID4872","D","61","0","0","","2012/03/05 17:51:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 214","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/06 03:01:00.000","2012/03/06 04:22:00.000","001:21","150","Ballnut","ID4355","D","87","0","0","","2012/03/05 17:51:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 214","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/06 03:01:00.000","2012/03/06 04:22:00.000","001:21","150","Ballnut","ID4355","D","87","0","0","","2012/03/06 03:01:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 214","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/06 03:01:00.000","2012/03/06 04:22:00.000","001:21","150","Ballnut","ID4355","D","87","0","0","","2012/03/06 04:22:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 214","Lapping - Machine 1","Machine 1 - Lapping","2012/03/06 16:07:00.000","2012/03/06 16:35:00.000","000:28","150","Ballnut","ID0998","D","0","0","0","","2012/03/06 04:22:00","arrival","Lapping","Machine 1"
"Case 214","Lapping - Machine 1","Machine 1 - Lapping","2012/03/06 16:07:00.000","2012/03/06 16:35:00.000","000:28","150","Ballnut","ID0998","D","0","0","0","","2012/03/06 16:07:00","start","Lapping","Machine 1"
"Case 214","Lapping - Machine 1","Machine 1 - Lapping","2012/03/06 16:07:00.000","2012/03/06 16:35:00.000","000:28","150","Ballnut","ID0998","D","0","0","0","","2012/03/06 16:35:00","complete","Lapping","Machine 1"
"Case 214","Lapping - Machine 1","Machine 1 - Lapping","2012/03/07 10:59:00.000","2012/03/07 15:06:00.000","004:07","150","Ballnut","ID0998","D","148","0","0","","2012/03/06 16:35:00","arrival","Lapping","Machine 1"
"Case 214","Lapping - Machine 1","Machine 1 - Lapping","2012/03/07 10:59:00.000","2012/03/07 15:06:00.000","004:07","150","Ballnut","ID0998","D","148","0","0","","2012/03/07 10:59:00","start","Lapping","Machine 1"
"Case 214","Lapping - Machine 1","Machine 1 - Lapping","2012/03/07 10:59:00.000","2012/03/07 15:06:00.000","004:07","150","Ballnut","ID0998","D","148","0","0","","2012/03/07 15:06:00","complete","Lapping","Machine 1"
"Case 214","Final Inspection Q.C.","Quality Check 1","2012/03/08 06:50:00.000","2012/03/08 12:09:00.000","005:19","150","Ballnut","ID4618","D","148","0","0","","2012/03/07 15:06:00","arrival","Final Inspection Q.C.","Quality Check 1"
